Title,BL10:Det:Q1:TIFF1:FilePath,BL10:Det:Q1:TIFF1:FileName,BL10:Mot:rot4,Delay,BL10:Det:Q1:AcquireTime,BL10:Det:Q1:Acquire,Delay
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_318_076,318.757752,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_181_025,181.2499879,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_043_074,43.74222389,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_266_023,266.2344598,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_128_073,128.7266958,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_351_022,351.2189317,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_213_071,213.7111677,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_076_020,76.20340364,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_298_070,298.6956396,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_161_019,161.1878755,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_023_068,23.68011149,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_246_017,246.1723474,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_108_066,108.6645834,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_331_016,331.1568193,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_193_065,193.6490553,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_056_014,56.14129124,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_278_063,278.6335272,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_141_013,141.1257631,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_003_062,3.617999093,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_226_011,226.110235,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_088_060,88.60247099,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_311_009,311.0947069,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_173_059,173.5869429,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_036_008,36.07917884,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_258_057,258.5714148,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_121_006,121.0636507,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_343_056,343.5558867,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_206_005,206.0481226,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_068_054,68.54035859,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_291_003,291.0325945,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_153_052,153.5248305,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_016_002,16.01706644,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_238_051,238.5093024,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_101_000,101.0015383,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_323_049,323.4937743,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_185_099,185.9860102,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_048_048,48.47824619,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_270_097,270.9704821,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_133_046,133.4627181,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_355_095,355.954954,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_218_045,218.44719,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_080_094,80.93942594,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_303_043,303.4316619,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_165_092,165.9238978,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_028_042,28.41613379,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_250_091,250.9083697,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_113_040,113.4006057,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_335_089,335.8928416,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_198_039,198.3850776,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_060_088,60.87731354,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_283_037,283.3695495,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_145_086,145.8617854,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_008_035,8.354021392,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_230_085,230.8462573,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_093_034,93.33849329,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_315_083,315.8307292,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_178_032,178.3229652,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_040_082,40.81520114,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_263_031,263.3074371,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_125_080,125.799673,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_348_029,348.291909,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_210_078,210.7841449,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_073_028,73.27638089,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_295_077,295.7686168,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_158_026,158.2608528,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_020_075,20.75308874,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_243_025,243.2453247,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_105_074,105.7375606,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_328_023,328.2297966,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_190_072,190.7220325,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_053_021,53.21426849,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_275_071,275.7065044,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_138_020,138.1987404,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_000_069,0.690976341,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_223_018,223.1832123,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_085_068,85.67544824,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_308_017,308.1676842,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_170_066,170.6599201,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_033_015,33.15215609,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_255_064,255.644392,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_118_014,118.136628,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_340_063,340.6288639,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_203_012,203.1210999,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_065_061,65.61333584,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_288_011,288.1055718,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_150_060,150.5978077,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_013_009,13.09004369,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_235_058,235.5822796,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_098_007,98.07451559,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_320_057,320.5667515,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_183_006,183.0589875,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_045_055,45.55122344,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_268_004,268.0434594,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_130_054,130.5356953,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_353_003,353.0279313,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_215_052,215.5201672,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_078_001,78.01240319,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_300_050,300.5046391,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_163_000,162.9968751,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_025_049,25.48911104,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_247_098,247.981347,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_110_047,110.4735829,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_332_097,332.9658189,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_195_046,195.4580548,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_057_095,57.95029079,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_280_044,280.4425267,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_142_093,142.9347627,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_005_043,5.42699864,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_227_092,227.9192346,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_090_041,90.41147054,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_312_090,312.9037065,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_175_040,175.3959424,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_037_089,37.88817839,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_260_038,260.3804143,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_122_087,122.8726503,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_345_036,345.3648862,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_207_086,207.8571222,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_070_035,70.34935814,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_292_084,292.8415941,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_155_033,155.33383,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_017_083,17.82606599,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_240_032,240.3183019,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_102_081,102.8105379,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_325_030,325.3027738,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_187_080,187.7950098,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_050_029,50.28724574,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_272_078,272.7794817,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_135_027,135.2717176,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_357_076,357.7639536,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_220_026,220.2561895,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_082_075,82.74842549,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_305_024,305.2406614,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_167_073,167.7328974,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_030_023,30.22513334,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_252_072,252.7173693,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_115_021,115.2096052,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_337_070,337.7018412,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_200_019,200.1940771,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_062_069,62.68631309,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_285_018,285.178549,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_147_067,147.670785,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_010_016,10.16302094,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_232_066,232.6552569,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_095_015,95.14749284,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_317_064,317.6397288,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_180_013,180.1319647,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_042_062,42.62420069,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_265_012,265.1164366,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_127_061,127.6086726,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_350_010,350.1009085,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_212_059,212.5931445,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_075_009,75.08538044,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_297_058,297.5776164,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_160_007,160.0698523,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_022_056,22.56208829,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_245_005,245.0543242,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_107_055,107.5465602,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_330_004,330.0387961,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_192_053,192.5310321,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_055_002,55.02326804,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_277_052,277.515504,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_140_001,140.0077399,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_002_050,2.499975888,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_224_099,224.9922118,10,180,1,20
Sample E with QHY600,/SNSlocal/data/IPTS-33531/images/qhy600/ct_scans/November8_2024_PlantE/,Sample_E_with_QHY600_087_048,87.48444779,10,180,1,20
